date,log_return
2015-02-11,-0.0000290340
2015-02-12,0.0095982951
2015-02-13,0.0040664592
2015-02-17,0.0015962997
2015-02-18,-0.0003143586
2015-02-19,-0.0010626217
2015-02-20,0.0061078427
2015-02-23,-0.0003033852
2015-02-24,0.0027549725
2015-02-25,-0.0007660170
2015-02-26,-0.0014771186
2015-02-27,-0.0029606830
2015-03-02,0.0061062382
2015-03-03,-0.0045488726
2015-03-04,-0.0043981612
2015-03-05,0.0011953653
2015-03-06,-0.0142753564
2015-03-09,0.0039366624
2015-03-10,-0.0171068209
2015-03-11,-0.0019195207
2015-03-12,0.0125227022
2015-03-13,-0.0060932371
2015-03-16,0.0134429090
2015-03-17,-0.0033256977
2015-03-18,0.0120851015
2015-03-19,-0.0048844891
2015-03-20,0.0089723822
2015-03-23,-0.0017472566
2015-03-24,-0.0061583457
2015-03-25,-0.0146659265
2015-03-26,-0.0023803307
2015-03-27,0.0023657607
2015-03-30,0.0121623826
2015-03-31,-0.0088346862
2015-04-01,-0.0039732542
2015-04-02,0.0035234523
2015-04-06,0.0065870726
2015-04-07,-0.0020640327
2015-04-08,0.0026789416
2015-04-09,0.0044475759
2015-04-10,0.0051893769
2015-04-13,-0.0045918068
2015-04-14,0.0016284323
2015-04-15,0.0051349890
2015-04-16,-0.0007787468
2015-04-17,-0.0113757042
2015-04-20,0.0091927486
2015-04-21,-0.0014817025
2015-04-22,0.0050745829
2015-04-23,0.0023549408
2015-04-24,0.0022502668
2015-04-27,-0.0041499132
2015-04-28,0.0027654044
2015-04-29,-0.0037473481
2015-04-30,-0.0101805530
2015-05-01,0.0108637766
2015-05-04,0.0029364331
2015-05-05,-0.0119080034
2015-05-06,-0.0044656811
2015-05-07,0.0037667105
2015-05-08,0.0133681480
2015-05-11,-0.0051025565
2015-05-12,-0.0029539964
2015-05-13,-0.0003050013
2015-05-14,0.0107216043
2015-05-15,0.0007681188
2015-05-18,0.0030433125
2015-05-19,-0.0006435816
2015-05-20,-0.0009309495
2015-05-21,0.0023351459
2015-05-22,-0.0022363851
2015-05-26,-0.0103352049
2015-05-27,0.0091209189
2015-05-28,-0.0012675639
2015-05-29,-0.0063385152
2015-06-01,0.0020573435
2015-06-02,-0.0010091052
2015-06-03,0.0021166295
2015-06-04,-0.0086605622
2015-06-05,-0.0014372152
2015-06-08,-0.0064955603
2015-06-09,0.0004182655
2015-06-10,0.0119704918
2015-06-11,0.0017371168
2015-06-12,-0.0070188747
2015-06-15,-0.0046332896
2015-06-16,0.0056737305
2015-06-17,0.0019776844
2015-06-18,0.0098540001
2015-06-19,-0.0053176152
2015-06-22,0.0060763680
2015-06-23,0.0006356664
2015-06-24,-0.0073804657
2015-06-25,-0.0029780042
2015-06-26,-0.0003901557
2015-06-29,-0.0210869695
2015-06-30,0.0026549624
2015-07-01,0.0069120964
2015-07-02,-0.0003080702
2015-07-06,-0.0038692327
2015-07-07,0.0060625606
2015-07-08,-0.0167929649
2015-07-09,0.0022596476
2015-07-10,0.0122629864
2015-07-13,0.0110052685
2015-07-14,0.0044432732
2015-07-15,-0.0007352563
2015-07-16,0.0079827334
2015-07-17,0.0011055716
2015-07-20,0.0007709366
2015-07-21,-0.0042707962
2015-07-22,-0.0023905650
2015-07-23,-0.0056922102
2015-07-24,-0.0107610207
2015-07-27,-0.0057917551
2015-07-28,0.0123100738
2015-07-29,0.0072921429
2015-07-30,0.0000283669
2015-07-31,-0.0022741038
2015-08-03,-0.0027606939
2015-08-04,-0.0022522392
2015-08-05,0.0031098382
2015-08-06,-0.0077831959
2015-08-07,-0.0028790229
2015-08-10,0.0127268356
2015-08-11,-0.0096030647
2015-08-12,0.0009496036
2015-08-13,-0.0012760259
2015-08-14,0.0039043323
2015-08-17,0.0051978917
2015-08-18,-0.0026289829
2015-08-19,-0.0082891364
2015-08-20,-0.0213259605
2015-08-21,-0.0323692425
2015-08-24,-0.0402114443
2015-08-25,-0.0136142497
2015-08-26,0.0382912994
2015-08-27,0.0240072545
2015-08-28,0.0006085512
2015-08-31,-0.0084270787
2015-09-01,-0.0300226498
2015-09-02,0.0181276714
2015-09-03,0.0011641157
2015-09-04,-0.0154483088
2015-09-08,0.0247736372
2015-09-09,-0.0139950358
2015-09-10,0.0052640754
2015-09-11,0.0044770064
2015-09-14,-0.0040980412
2015-09-15,0.0127496876
2015-09-16,0.0086677407
2015-09-17,-0.0025643444
2015-09-18,-0.0162962310
2015-09-21,0.0045553920
2015-09-22,-0.0123949300
2015-09-23,-0.0020507442
2015-09-24,-0.0033686519
2015-09-25,-0.0004659018
2015-09-28,-0.0260012112
2015-09-29,0.0012320939
2015-09-30,0.0188958986
2015-10-01,0.0019719387
2015-10-02,0.0142137930
2015-10-05,0.0181245935
2015-10-06,-0.0035946893
2015-10-07,0.0080035199
2015-10-08,0.0087797801
2015-10-09,0.0007248486
2015-10-12,0.0012746645
2015-10-13,-0.0068488237
2015-10-14,-0.0047274309
2015-10-15,0.0147435514
2015-10-16,0.0045600614
2015-10-19,0.0002705089
2015-10-20,-0.0014221011
2015-10-21,-0.0058424489
2015-10-22,0.0164908470
2015-10-23,0.0109699540
2015-10-26,-0.0019149330
2015-10-27,-0.0025573859
2015-10-28,0.0117704885
2015-10-29,-0.0004498754
2015-10-30,-0.0048214817
2015-11-02,0.0118038763
2015-11-03,0.0027243529
2015-11-04,-0.0035516669
2015-11-05,-0.0011327898
2015-11-06,-0.0003476818
2015-11-09,-0.0098712907
2015-11-10,0.0015094552
2015-11-11,-0.0032333073
2015-11-12,-0.0140891633
2015-11-13,-0.0112706404
2015-11-16,0.0147933028
2015-11-17,-0.0013402770
2015-11-18,0.0160332299
2015-11-19,-0.0011237403
2015-11-20,0.0038029553
2015-11-23,-0.0012356238
2015-11-24,0.0012212499
2015-11-25,-0.0001291406
2015-11-27,0.0005934416
2015-11-30,-0.0046518001
2015-12-01,0.0106239389
2015-12-02,-0.0110565926
2015-12-03,-0.0144778264
2015-12-04,0.0203178564
2015-12-07,-0.0070140440
2015-12-08,-0.0065110526
2015-12-09,-0.0077690864
2015-12-10,0.0022488566
2015-12-11,-0.0196138678
2015-12-14,0.0047442881
2015-12-15,0.0105625801
2015-12-16,0.0144106357
2015-12-17,-0.0151547766
2015-12-18,-0.0179574950
2015-12-21,0.0077483067
2015-12-22,0.0087780956
2015-12-23,0.0123415965
2015-12-24,-0.0015999154
2015-12-28,-0.0021809365
2015-12-29,0.0105736642
2015-12-30,-0.0072433988
2015-12-31,-0.0094564850
2016-01-04,-0.0154220418
2016-01-05,0.0020102041
2016-01-06,-0.0132021630
2016-01-07,-0.0239858165
2016-01-08,-0.0108975374
2016-01-11,0.0008529083
2016-01-12,0.0077725141
2016-01-13,-0.0252823751
2016-01-14,0.0165580609
2016-01-15,-0.0218357727
2016-01-19,0.0005316802
2016-01-20,-0.0117627660
2016-01-21,0.0051819886
2016-01-22,0.0200807269
2016-01-25,-0.0157615452
2016-01-26,0.0140452378
2016-01-27,-0.0109229223
2016-01-28,0.0055133507
2016-01-29,0.0244586510
2016-02-01,-0.0004433348
2016-02-02,-0.0189209687
2016-02-03,0.0049796200
2016-02-04,0.0015255683
2016-02-05,-0.0186541583
2016-02-08,-0.0142550579
2016-02-09,-0.0006638406
2016-02-10,-0.0001889681
2016-02-11,-0.0123774473
2016-02-12,0.0193300152
2016-02-16,0.0163817377
2016-02-17,0.0163461106
2016-02-18,-0.0046766321
2016-02-19,-0.0000260333
2016-02-22,0.0143507311
2016-02-23,-0.0125325776
2016-02-24,0.0044299600
2016-02-25,0.0112843667
2016-02-26,-0.0018718653
2016-02-29,-0.0081541311
2016-03-01,0.0235883854
2016-03-02,0.0040859499
2016-03-03,0.0034926343
2016-03-04,0.0033004399
2016-03-07,0.0008846228
2016-03-08,-0.0113037561
2016-03-09,0.0050396728
2016-03-10,0.0001557928
2016-03-11,0.0162625456
2016-03-14,-0.0012617686
2016-03-15,-0.0018386309
2016-03-16,0.0055847279
2016-03-17,0.0065735831
2016-03-18,0.0043959673
2016-03-21,0.0009850919
2016-03-22,-0.0008777729
2016-03-23,-0.0064065095
2016-03-24,-0.0003781418
2016-03-28,0.0005451069
2016-03-29,0.0087780121
2016-03-30,0.0043408800
2016-03-31,-0.0020418424
2016-04-01,0.0063109591
2016-04-04,-0.0032134800
2016-04-05,-0.0101962984
2016-04-06,0.0104527979
2016-04-07,-0.0120480740
2016-04-08,0.0027827026
2016-04-11,-0.0027435459
2016-04-12,0.0096157539
2016-04-13,0.0099900698
2016-04-14,0.0001729124
2016-04-15,-0.0009847696
2016-04-18,0.0065197256
2016-04-19,0.0030797379
2016-04-20,0.0007612550
2016-04-21,-0.0052075629
2016-04-22,0.0000478586
2016-04-25,-0.0018136896
2016-04-26,0.0018710002
2016-04-27,0.0016479941
2016-04-28,-0.0092736361
2016-04-29,-0.0050759492
2016-05-02,0.0077796067
2016-05-03,-0.0087144994
2016-05-04,-0.0059545827
2016-05-05,-0.0002390367
2016-05-06,0.0031696106
2016-05-09,0.0007532133
2016-05-10,0.0124063652
2016-05-11,-0.0096075229
2016-05-12,-0.0001694793
2016-05-13,-0.0085144342
2016-05-16,0.0097489764
2016-05-17,-0.0094558636
2016-05-18,0.0002051577
2016-05-19,-0.0037135945
2016-05-20,0.0060014592
2016-05-23,-0.0020876366
2016-05-24,0.0135886375
2016-05-25,0.0069505297
2016-05-26,-0.0002104660
2016-05-27,0.0042776949
2016-05-31,-0.0010057686
2016-06-01,0.0011343987
2016-06-02,0.0028206962
2016-06-03,-0.0029160622
2016-06-06,0.0048853285
2016-06-07,0.0012886156
2016-06-08,0.0033041020
2016-06-09,-0.0017192356
2016-06-10,-0.0092175324
2016-06-13,-0.0081482988
2016-06-14,-0.0018005051
2016-06-15,-0.0018424091
2016-06-16,0.0031280931
2016-06-17,-0.0032632841
2016-06-20,0.0057913828
2016-06-21,0.0027083906
2016-06-22,-0.0016529290
2016-06-23,0.0132755671
2016-06-24,-0.0365807928
2016-06-27,-0.0182622465
2016-06-28,0.0176141216
2016-06-29,0.0168892430
2016-06-30,0.0134738631
2016-07-01,0.0019467063
2016-07-05,-0.0068710290
2016-07-06,0.0053386871
2016-07-07,-0.0008719579
2016-07-08,0.0151381866
2016-07-11,0.0034028193
2016-07-12,0.0069848423
2016-07-13,0.0001347587
2016-07-14,0.0052454228
2016-07-15,-0.0009293791
2016-07-18,0.0023794618
2016-07-19,-0.0014362045
2016-07-20,0.0042612083
2016-07-21,-0.0036190699
2016-07-22,0.0045436268
2016-07-25,-0.0030160187
2016-07-26,0.0003227322
2016-07-27,-0.0011992609
2016-07-28,0.0016049204
2016-07-29,0.0016299801
2016-08-01,-0.0012705941
2016-08-02,-0.0063819408
2016-08-03,0.0031290427
2016-08-04,0.0002125493
2016-08-05,0.0085666973
2016-08-08,-0.0009075773
2016-08-09,0.0003897180
2016-08-10,-0.0028687971
2016-08-11,0.0047234151
2016-08-12,-0.0007963634
2016-08-15,0.0027890163
2016-08-16,-0.0054941422
2016-08-17,0.0018668460
2016-08-18,0.0021972017
2016-08-19,-0.0014413096
2016-08-22,-0.0005634819
2016-08-23,0.0019498672
2016-08-24,-0.0052540553
2016-08-25,-0.0013661604
2016-08-26,-0.0015800642
2016-08-29,0.0052144284
2016-08-30,-0.0019555914
2016-08-31,-0.0023786911
2016-09-01,-0.0000413854
2016-09-02,0.0041922416
2016-09-06,0.0029772424
2016-09-07,-0.0001463959
2016-09-08,-0.0022254882
2016-09-09,-0.0248277424
2016-09-12,0.0145703872
2016-09-13,-0.0149417483
2016-09-14,-0.0005878494
2016-09-15,0.0100585164
2016-09-16,-0.0037794278
2016-09-19,-0.0000186032
2016-09-20,0.0002990935
2016-09-21,0.0108580003
2016-09-22,0.0064787519
2016-09-23,-0.0057532930
2016-09-26,-0.0086248501
2016-09-27,0.0064234952
2016-09-28,0.0052825766
2016-09-29,-0.0093651277
2016-09-30,0.0079363926
2016-10-03,-0.0032660232
2016-10-04,-0.0049678818
2016-10-05,0.0042874862
2016-10-06,0.0004814439
2016-10-07,-0.0032587874
2016-10-10,0.0045953303
2016-10-11,-0.0125245777
2016-10-12,0.0011459322
2016-10-13,-0.0031040764
2016-10-14,0.0002015842
2016-10-17,-0.0030426181
2016-10-18,0.0061415056
2016-10-19,0.0021895722
2016-10-20,-0.0013766711
2016-10-21,-0.0000841451
2016-10-24,0.0047385946
2016-10-25,-0.0038049575
2016-10-26,-0.0017419279
2016-10-27,-0.0029911959
2016-10-28,-0.0031131401
2016-10-31,-0.0001222839
2016-11-01,-0.0068100191
2016-11-02,-0.0065468845
2016-11-03,-0.0044332130
2016-11-04,-0.0016675203
2016-11-07,0.0219801997
2016-11-08,0.0037648784
2016-11-09,0.0110161199
2016-11-10,0.0019488457
2016-11-11,-0.0013989283
2016-11-14,-0.0001155095
2016-11-15,0.0074529550
2016-11-16,-0.0015835165
2016-11-17,0.0046654694
2016-11-18,-0.0023896514
2016-11-21,0.0074337021
2016-11-22,0.0021630911
2016-11-23,0.0008076982
2016-11-25,0.0039067456
2016-11-28,-0.0052683893
2016-11-29,0.0013344024
2016-11-30,-0.0026569306
2016-12-01,-0.0035217230
2016-12-02,0.0003969277
2016-12-05,0.0058044269
2016-12-06,0.0034050845
2016-12-07,0.0130773587
2016-12-08,0.0021570150
2016-12-09,0.0059214185
2016-12-12,-0.0011380823
2016-12-13,0.0065184832
2016-12-14,-0.0081502955
2016-12-15,0.0038757077
2016-12-16,-0.0017521568
2016-12-19,0.0019731727
2016-12-20,0.0036309124
2016-12-21,-0.0024603857
2016-12-22,-0.0018647112
2016-12-23,0.0012509325
2016-12-27,0.0022458489
2016-12-28,-0.0083916407
2016-12-29,-0.0002933477
2016-12-30,-0.0046478347
2017-01-03,0.0084507668
2017-01-04,0.0057059638
2017-01-05,-0.0007709676
2017-01-06,0.0035107892
2017-01-09,-0.0035549055
2017-01-10,0.0000000000
2017-01-11,0.0028256424
2017-01-12,-0.0021471124
2017-01-13,0.0018481314
2017-01-17,-0.0029719145
2017-01-18,0.0017622005
2017-01-19,-0.0036158376
2017-01-20,0.0033605841
2017-01-23,-0.0026937496
2017-01-24,0.0065431405
2017-01-25,0.0079940528
2017-01-26,-0.0007356549
2017-01-27,-0.0008668395
2017-01-30,-0.0060276735
2017-01-31,-0.0008903016
2017-02-01,0.0002983190
2017-02-02,0.0005701468
2017-02-03,0.0072384969
2017-02-06,-0.0021175975
2017-02-07,0.0002268035
2017-02-08,0.0006930821
2017-02-09,0.0057360637
2017-02-10,0.0035597068
2017-02-13,0.0052321336
2017-02-14,0.0039993272
2017-02-15,0.0049798887
2017-02-16,-0.0008644916
2017-02-17,0.0016771493
2017-02-21,0.0060298500
2017-02-22,-0.0010827861
2017-02-23,0.0004188990
2017-02-24,0.0014922502
2017-02-27,0.0010174653
2017-02-28,-0.0025817061
2017-03-01,0.0135812111
2017-03-02,-0.0058771170
2017-03-03,0.0005037504
2017-03-06,-0.0032826228
2017-03-07,-0.0029176259
2017-03-08,-0.0022868280
2017-03-09,0.0007995756
2017-03-10,0.0032633397
2017-03-13,0.0003665656
2017-03-14,-0.0033847490
2017-03-15,0.0083398791
2017-03-16,-0.0016280348
2017-03-17,-0.0013151793
2017-03-20,-0.0020119161
2017-03-21,-0.0124855946
2017-03-22,0.0018881028
2017-03-23,-0.0010608321
2017-03-24,-0.0008443522
2017-03-27,-0.0010201076
2017-03-28,0.0072253088
2017-03-29,0.0010847362
2017-03-30,0.0029308109
2017-03-31,-0.0022575939
2017-04-03,-0.0016434753
2017-04-04,0.0005593661
2017-04-05,-0.0030595368
2017-04-06,0.0019276503
2017-04-07,-0.0008274725
2017-04-10,0.0006874501
2017-04-11,-0.0014349083
2017-04-12,-0.0037670374
2017-04-13,-0.0068380203
2017-04-17,0.0085764657
2017-04-18,-0.0029076028
2017-04-19,-0.0017178254
2017-04-20,0.0075288504
2017-04-21,-0.0030396881
2017-04-24,0.0107817366
2017-04-25,0.0060722142
2017-04-26,-0.0004858215
2017-04-27,0.0005527670
2017-04-28,-0.0019149795
2017-05-01,0.0017307918
2017-05-02,0.0011883436
2017-05-03,-0.0012721694
2017-05-04,0.0005819333
2017-05-05,0.0040803594
2017-05-08,0.0000374453
2017-05-09,-0.0010257746
2017-05-10,0.0011299627
2017-05-11,-0.0021651514
2017-05-12,-0.0014795353
2017-05-15,0.0047651423
2017-05-16,-0.0006871330
2017-05-17,-0.0183454682
2017-05-18,0.0036800386
2017-05-19,0.0067447032
2017-05-22,0.0051468633
2017-05-23,0.0018361852
2017-05-24,0.0024860338
2017-05-25,0.0044321120
2017-05-26,0.0003105018
2017-05-30,-0.0012053507
2017-05-31,-0.0004600746
2017-06-01,0.0075425956
2017-06-02,0.0037008746
2017-06-05,-0.0012184071
2017-06-06,-0.0027829087
2017-06-07,0.0015670288
2017-06-08,0.0002671690
2017-06-09,-0.0008303339
2017-06-12,-0.0009792425
2017-06-13,0.0045013588
2017-06-14,-0.0009963270
2017-06-15,-0.0022421098
2017-06-16,0.0002835992
2017-06-19,0.0083125832
2017-06-20,-0.0067191604
2017-06-21,-0.0005828142
2017-06-22,-0.0004558860
2017-06-23,0.0015596986
2017-06-26,0.0003157519
2017-06-27,-0.0081055866
2017-06-28,0.0087695016
2017-06-29,-0.0086372168
2017-06-30,0.0015320576
2017-07-03,0.0023081680
2017-07-05,0.0014522240
2017-07-06,-0.0094129873
2017-07-07,0.0063827126
2017-07-10,0.0009273361
2017-07-11,-0.0007829871
2017-07-12,0.0072790509
2017-07-13,0.0018728295
2017-07-14,0.0046626162
2017-07-17,-0.0000529142
2017-07-18,0.0005976787
2017-07-19,0.0053582582
2017-07-20,-0.0001536711
2017-07-21,-0.0003679393
2017-07-24,-0.0010643010
2017-07-25,0.0029189075
2017-07-26,0.0002826240
2017-07-27,-0.0009731616
2017-07-28,-0.0013420157
2017-07-31,-0.0007284108
2017-08-01,0.0024461208
2017-08-02,0.0004925274
2017-08-03,-0.0021860418
2017-08-04,0.0018873214
2017-08-07,0.0016458446
2017-08-08,-0.0024173522
2017-08-09,-0.0003636748
2017-08-10,-0.0145802184
2017-08-11,0.0012747571
2017-08-14,0.0099936512
2017-08-15,-0.0004989323
2017-08-16,0.0014190955
2017-08-17,-0.0155573425
2017-08-18,-0.0018370537
2017-08-21,0.0011619757
2017-08-22,0.0098916953
2017-08-23,-0.0034595701
2017-08-24,-0.0020766167
2017-08-25,0.0016714717
2017-08-28,0.0004869535
2017-08-29,0.0008424668
2017-08-30,0.0046045318
2017-08-31,0.0057046736
2017-09-01,0.0019805780
2017-09-05,-0.0075794586
2017-09-06,0.0031238425
2017-09-07,-0.0001784520
2017-09-08,-0.0014899601
2017-09-11,0.0107809752
2017-09-12,0.0033583026
2017-09-13,0.0007568342
2017-09-14,-0.0011013239
2017-09-15,0.0018454775
2017-09-18,0.0014548619
2017-09-19,0.0011095796
2017-09-20,0.0006341467
2017-09-21,-0.0030505659
2017-09-22,0.0006475840
2017-09-25,-0.0022245227
2017-09-26,0.0000721641
2017-09-27,0.0040768224
2017-09-28,0.0012038906
2017-09-29,0.0036982631
2017-10-02,0.0038665188
2017-10-03,0.0021565112
2017-10-04,0.0012459437
2017-10-05,0.0056309040
2017-10-06,-0.0010742112
2017-10-09,-0.0018060639
2017-10-10,0.0023197196
2017-10-11,0.0018018829
2017-10-12,-0.0016881771
2017-10-13,0.0008777220
2017-10-16,0.0017492225
2017-10-17,0.0006723529
2017-10-18,0.0007420595
2017-10-19,0.0003279441
2017-10-20,0.0051037962
2017-10-23,-0.0039803953
2017-10-24,0.0016166009
2017-10-25,-0.0046739557
2017-10-26,0.0012701393
2017-10-27,0.0080406100
2017-10-30,-0.0031975774
2017-10-31,0.0009440129
2017-11-01,0.0015908441
2017-11-02,0.0001899478
2017-11-03,0.0030922893
2017-11-06,0.0012704439
2017-11-07,-0.0001891208
2017-11-08,0.0014426139
2017-11-09,-0.0037689813
2017-11-10,-0.0008980470
2017-11-13,0.0009831509
2017-11-14,-0.0023122806
2017-11-15,-0.0055409987
2017-11-16,0.0081626528
2017-11-17,-0.0026294170
2017-11-20,0.0012748699
2017-11-21,0.0065198389
2017-11-22,-0.0007505427
2017-11-24,0.0020539843
2017-11-27,-0.0003843316
2017-11-28,0.0098003322
2017-11-29,-0.0003692939
2017-11-30,0.0081575867
2017-12-01,-0.0020265829
2017-12-04,-0.0010527105
2017-12-05,-0.0037463905
2017-12-06,-0.0001141122
2017-12-07,0.0029280670
2017-12-08,0.0054912020
2017-12-11,0.0031968421
2017-12-12,0.0015477237
2017-12-13,-0.0004730690
2017-12-14,-0.0040791677
2017-12-15,0.0089343134
2017-12-18,0.0053484786
2017-12-19,-0.0032354980
2017-12-20,-0.0008282361
2017-12-21,0.0019836870
2017-12-22,-0.0004582716
2017-12-26,-0.0010589757
2017-12-27,0.0007906283
2017-12-28,0.0018323190
2017-12-29,-0.0051966323
2018-01-02,0.0082690782
2018-01-03,0.0063784332
2018-01-04,0.0040205429
2018-01-05,0.0070091459
2018-01-08,0.0016609638
2018-01-09,0.0013020835
2018-01-10,-0.0011128458
2018-01-11,0.0070090258
2018-01-12,0.0067269264
2018-01-16,-0.0035307133
2018-01-17,0.0093710062
2018-01-18,-0.0016176975
2018-01-19,0.0043756480
2018-01-22,0.0080343644
2018-01-23,0.0021720050
2018-01-24,-0.0005601325
2018-01-25,0.0006024394
2018-01-26,0.0117716381
2018-01-29,-0.0067547363
2018-01-30,-0.0109586428
2018-01-31,0.0004888659
2018-02-01,-0.0006482984
2018-02-02,-0.0214366805
2018-02-05,-0.0418425409
2018-02-06,0.0172905733
2018-02-07,-0.0050141382
2018-02-08,-0.0382590522
2018-02-09,0.0148256452
2018-02-12,0.0138186657
2018-02-13,0.0026095220
2018-02-14,0.0133134398
2018-02-15,0.0119968618
2018-02-16,0.0003733996
2018-02-20,-0.0058585171
2018-02-21,-0.0055116645
2018-02-22,0.0009730775
2018-02-23,0.0159012782
2018-02-26,0.0116884386
2018-02-27,-0.0127883114
2018-02-28,-0.0111578061
2018-03-01,-0.0134139659
2018-03-02,0.0050587855
2018-03-05,0.0109716176
2018-03-06,0.0026353829
2018-03-07,-0.0004839918
2018-03-08,0.0044531482
2018-03-09,0.0172295467
2018-03-12,-0.0012747973
2018-03-13,-0.0063839104
2018-03-14,-0.0057409698
2018-03-15,-0.0007822364
2018-03-16,0.0017019979
2018-03-19,-0.0143060405
2018-03-20,0.0014807087
2018-03-21,-0.0018456921
2018-03-22,-0.0254848870
2018-03-23,-0.0211898073
2018-03-26,0.0267950407
2018-03-27,-0.0174272856
2018-03-28,-0.0029209189
2018-03-29,0.0136757775
2018-04-02,-0.0225906823
2018-04-03,0.0125359613
2018-04-04,0.0115001023
2018-04-05,0.0068394214
2018-04-06,-0.0221640671
2018-04-09,0.0033309950
2018-04-10,0.0165885990
2018-04-11,-0.0055406858
2018-04-12,0.0082168987
2018-04-13,-0.0028907998
2018-04-16,0.0080763368
2018-04-17,0.0106050716
2018-04-18,0.0008310204
2018-04-19,-0.0057425818
2018-04-20,-0.0085731772
2018-04-23,0.0000562301
2018-04-24,-0.0134708880
2018-04-25,0.0018353742
2018-04-26,0.0103801442
2018-04-27,0.0011130053
2018-04-30,-0.0082211925
2018-05-01,0.0025458022
2018-05-02,-0.0072319512
2018-05-03,-0.0022562176
2018-05-04,0.0127298100
2018-05-07,0.0034519806
2018-05-08,-0.0002656766
2018-05-09,0.0096356479
2018-05-10,0.0093270116
2018-05-11,0.0017061393
2018-05-14,0.0008830995
2018-05-15,-0.0068656550
2018-05-16,0.0040523398
2018-05-17,-0.0008562388
2018-05-18,-0.0026356653
2018-05-21,0.0073596045
2018-05-22,-0.0031406886
2018-05-23,0.0032431452
2018-05-24,-0.0020252630
2018-05-25,-0.0023600031
2018-05-29,-0.0116315725
2018-05-30,0.0126158754
2018-05-31,-0.0069033332
2018-06-01,0.0107907997
2018-06-04,0.0044695949
2018-06-05,0.0007023463
2018-06-06,0.0085309006
2018-06-07,-0.0007144436
2018-06-08,0.0031210289
2018-06-11,0.0010681370
2018-06-12,0.0017418673
2018-06-13,-0.0040342545
2018-06-14,0.0024685005
2018-06-15,-0.0010176203
2018-06-18,-0.0021283912
2018-06-19,-0.0040315180
2018-06-20,0.0017106902
2018-06-21,-0.0063657288
2018-06-22,0.0018602033
2018-06-25,-0.0138197230
2018-06-26,0.0022021505
2018-06-27,-0.0086415863
2018-06-28,0.0061596800
2018-06-29,0.0007581159
2018-07-02,0.0030632608
2018-07-03,-0.0049596293
2018-07-05,0.0085838567
2018-07-06,0.0084455176
2018-07-09,0.0087842908
2018-07-10,0.0034672493
2018-07-11,-0.0071194864
2018-07-12,0.0087109916
2018-07-13,0.0010786555
2018-07-16,-0.0010286646
2018-07-17,0.0039658243
2018-07-18,0.0021581821
2018-07-19,-0.0039608268
2018-07-20,-0.0009488978
2018-07-23,0.0018363623
2018-07-24,0.0047695189
2018-07-25,0.0090604351
2018-07-26,-0.0030369027
2018-07-27,-0.0065838346
2018-07-30,-0.0057707893
2018-07-31,0.0048728372
2018-08-01,-0.0010408931
2018-08-02,0.0049143496
2018-08-03,0.0046334321
2018-08-06,0.0035319827
2018-08-07,0.0028202017
2018-08-08,-0.0002624144
2018-08-09,-0.0014427147
2018-08-10,-0.0071393123
2018-08-13,-0.0040140377
2018-08-14,0.0063689300
2018-08-15,-0.0076312086
2018-08-16,0.0078882146
2018-08-17,0.0033176064
2018-08-20,0.0024250749
2018-08-21,0.0020664000
2018-08-22,-0.0003982311
2018-08-23,-0.0016926939
2018-08-24,0.0061797059
2018-08-27,0.0076411414
2018-08-28,0.0002692421
2018-08-29,0.0056852425
2018-08-30,-0.0044401720
2018-08-31,0.0001344685
2018-09-04,-0.0016556920
2018-09-05,-0.0028070628
2018-09-06,-0.0036589910
2018-09-07,-0.0022157979
2018-09-10,0.0018960282
2018-09-11,0.0037328657
2018-09-12,0.0003566083
2018-09-13,0.0052683522
2018-09-14,0.0002754439
2018-09-17,-0.0055852910
2018-09-18,0.0053546529
2018-09-19,0.0012524880
2018-09-20,0.0078100142
2018-09-21,-0.0003686009
2018-09-24,-0.0035218823
2018-09-25,-0.0013059485
2018-09-26,-0.0032946997
2018-09-27,0.0027594762
2018-09-28,-0.0000068701
2018-10-01,0.0036344923
2018-10-02,-0.0003967689
2018-10-03,0.0007112667
2018-10-04,-0.0082030354
2018-10-05,-0.0055433146
2018-10-08,-0.0003951947
2018-10-09,-0.0014189098
2018-10-10,-0.0334163890
2018-10-11,-0.0207875800
2018-10-12,0.0141062354
2018-10-15,-0.0059224823
2018-10-16,0.0212678280
2018-10-17,-0.0002526943
2018-10-18,-0.0144964906
2018-10-19,-0.0003612351
2018-10-22,-0.0043087971
2018-10-23,-0.0055270762
2018-10-24,-0.0313507739
2018-10-25,0.0184537180
2018-10-26,-0.0174791380
2018-10-29,-0.0065812083
2018-10-30,0.0155453230
2018-10-31,0.0107928788
2018-11-01,0.0105024989
2018-11-02,-0.0063367211
2018-11-05,0.0055846937
2018-11-06,0.0062397877
2018-11-07,0.0209870786
2018-11-08,-0.0025120690
2018-11-09,-0.0092415859
2018-11-12,-0.0198981510
2018-11-13,-0.0014830188
2018-11-14,-0.0075961888
2018-11-15,0.0105380327
2018-11-16,0.0022208375
2018-11-19,-0.0167831612
2018-11-20,-0.0183179956
2018-11-21,0.0030386693
2018-11-23,-0.0065764197
2018-11-26,0.0154129758
2018-11-27,0.0032563844
2018-11-28,0.0227140513
2018-11-29,-0.0021854945
2018-11-30,0.0081375477
2018-12-03,0.0108820018
2018-12-04,-0.0329002288
2018-12-06,-0.0015233879
2018-12-07,-0.0235963355
2018-12-10,0.0017606032
2018-12-11,-0.0003564097
